word2vec-google-news-300,3000000,70,79,0.8860759493670886
glove-wiki-gigaword-300,400000,70,78,0.8974358974358975
fasttext-wiki-news-subwords-300,999999,73,79,0.9240506329113924
glove-twitter-200,1193514,42,68,0.6176470588235294
glove-twitter-25,1193514,33,68,0.4852941176470588
